order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch,true_spike_window,true_ring_id,fraud_risk_score,intent_match_confidence,preference_fit_score,decision,reason
txn_000632,4691.44,home,prepaid,50007,2026-01-05T06:11:00,agent_43,626,home,3580.65,attr_3,home,4691.44,attr_3,user_348,5527.38,groceries,1449,1,0.24,1,0,1,0.072,0,0,False,-1,0.186,0.37,0.048,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.37) and doesn't align with this customer's history (preference-fit 0.05) — likely a mistaken purchase, held to prevent a probable return."
txn_000633,1480.73,electronics,prepaid,500018,2026-01-05T22:03:00,agent_44,34,electronics,1507.6,attr_1,electronics,1480.73,attr_1,user_166,3080.23,electronics,1475,1,0.84,1,1,1,0.588,0,0,False,-1,0.185,0.723,0.84,AUTO_APPROVE,Low fraud-risk (0.18) and high intent-match confidence (0.72) — auto-approved.
txn_000634,5129.54,home,COD,50004,2026-01-02T17:55:00,agent_13,124,home,6156.14,attr_5,home,5129.54,attr_5,user_286,5152.96,home,101,1,0.74,1,1,1,0.518,0,0,True,-1,0.248,0.723,0.74,AUTO_APPROVE,Low fraud-risk (0.25) and high intent-match confidence (0.72) — auto-approved.
txn_000635,3813.33,groceries,COD,500013,2026-01-13T01:42:00,agent_8,292,groceries,4309.18,attr_3,groceries,3813.33,attr_3,user_68,4367.65,groceries,49,1,0.57,1,1,1,0.399,0,0,False,-1,0.216,0.723,0.57,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000636,2082.58,flights,COD,50008,2026-01-12T05:05:00,agent_4,6,flights,2179.71,attr_5,flights,2082.58,attr_5,user_422,3692.3,flights,14,1,0.19,1,1,1,0.133,1,0,False,-1,0.546,0.723,0.5,HOLD_FRAUD_REVIEW,Fraud-risk score 0.55 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000637,3806.86,fashion,COD,500012,2026-01-03T14:54:00,agent_2,241,fashion,5031.3,attr_4,fashion,3806.86,attr_4,user_282,2205.66,home,1160,0,0.02,1,1,1,0.006,0,0,False,-1,0.269,0.723,0.004,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000638,4369.02,flights,prepaid,50008,2026-01-04T16:00:00,agent_44,127,flights,4701.31,attr_5,flights,4369.02,attr_5,user_390,3093.99,flights,733,1,0.67,1,1,1,0.469,0,0,False,-1,0.239,0.723,0.67,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_000639,3855.54,fashion,COD,500011,2026-01-12T00:03:00,agent_56,96,fashion,4235.33,attr_1,fashion,3855.54,attr_1,user_261,5930.68,fashion,39,1,0.24,1,1,1,0.168,0,0,False,-1,0.212,0.723,0.24,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_000640,6451.43,flights,prepaid,50001,2026-01-09T12:45:00,agent_46,7,flights,6627.59,attr_3,flights,6451.43,attr_3,user_337,2195.23,flights,906,1,0.19,1,1,1,0.133,0,0,False,-1,0.256,0.723,0.19,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000641,9279.53,flights,COD,500012,2026-01-06T12:10:00,agent_16,141,flights,6537.1,attr_3,flights,9279.53,attr_3,user_82,5600.83,flights,763,1,0.21,1,0,1,0.147,0,1,False,-1,0.262,0.349,0.21,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000642,894.94,footwear,COD,500014,2026-01-14T09:53:00,agent_11,104,footwear,1126.73,attr_3,footwear,894.94,attr_3,user_303,598.13,home,289,1,0.26,1,1,1,0.078,1,0,False,-1,0.49,0.723,0.052,HOLD_FRAUD_REVIEW,Fraud-risk score 0.49 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000643,2014.26,fashion,prepaid,50009,2026-01-01T01:18:00,agent_1,47,fashion,2621.37,attr_3,fashion,2014.26,attr_3,user_494,3219.04,fashion,1494,1,0.91,1,1,1,0.637,0,0,False,-1,0.192,0.723,0.91,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_000644,1029.34,electronics,COD,500013,2026-01-01T11:58:00,agent_3,95,electronics,1128.54,attr_2,electronics,1029.34,attr_2,user_457,2011.72,electronics,1343,1,0.2,1,1,1,0.14,0,0,False,-1,0.222,0.723,0.2,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000645,8519.52,groceries,prepaid,500016,2026-01-10T04:36:00,agent_54,2,groceries,5787.56,attr_4,groceries,8519.52,attr_2,user_34,1879.76,footwear,307,1,0.26,1,0,0,0.078,1,0,False,-1,0.5,0.258,0.052,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000646,10928.58,footwear,COD,500010,2026-01-03T17:39:00,agent_39,29,groceries,7806.11,attr_2,footwear,10928.58,attr_2,user_219,4876.61,groceries,399,1,0.13,0,0,1,0.039,0,0,False,-1,0.25,0.192,0.026,HOLD_QUICK_VERIFY,"Fraud-risk score 0.25 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000647,4545.54,fashion,prepaid,500019,2026-01-05T18:43:00,agent_46,84,fashion,5453.74,attr_3,fashion,4545.54,attr_3,user_178,2512.61,fashion,264,1,0.78,1,1,1,0.546,1,0,False,-1,0.254,0.723,0.78,HOLD_QUICK_VERIFY,"Fraud-risk score 0.25 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000648,3422.64,footwear,COD,500011,2026-01-11T20:54:00,agent_44,38,footwear,3555.67,attr_4,footwear,3422.64,attr_4,user_240,5555.43,footwear,101,1,0.59,1,1,1,0.413,0,1,False,-1,0.23,0.723,0.59,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_000649,1950.42,electronics,COD,500018,2026-01-14T08:42:00,agent_15,65,electronics,1320.93,attr_4,electronics,1950.42,attr_3,user_237,4325.89,electronics,523,1,0.16,1,0,0,0.112,0,0,False,-1,0.201,0.258,0.16,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.26) and doesn't align with this customer's history (preference-fit 0.16) — likely a mistaken purchase, held to prevent a probable return."
txn_000650,7629.08,fashion,prepaid,50004,2026-01-04T09:02:00,agent_24,317,fashion,4903.58,attr_1,fashion,7629.08,attr_1,user_459,3560.11,fashion,1387,1,0.93,1,0,1,0.651,1,0,False,-1,0.208,0.324,0.93,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.32), but this customer's history (preference-fit 0.93) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_000651,1605.76,fashion,COD,50003,2026-01-08T04:51:00,agent_24,291,fashion,1940.32,attr_5,fashion,1605.76,attr_5,user_200,3959.37,fashion,269,1,0.32,1,1,1,0.224,0,0,False,-1,0.243,0.723,0.32,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_000652,2075.65,flights,prepaid,500017,2026-01-11T17:53:00,agent_6,102,flights,2460.78,attr_4,flights,2075.65,attr_4,user_479,4771.61,flights,768,1,0.43,1,1,1,0.301,0,0,False,-1,0.197,0.723,0.43,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_000653,5891.98,flights,prepaid,500013,2026-01-09T13:26:00,agent_50,138,flights,6516.77,attr_1,flights,5891.98,attr_1,user_216,3002.51,flights,714,1,0.9,1,1,1,0.63,0,0,False,-1,0.215,0.723,0.9,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000654,9875.27,fashion,COD,50003,2026-01-13T23:21:00,agent_29,493,fashion,6259.03,attr_3,fashion,9875.27,attr_5,user_265,1569.47,electronics,221,1,0.38,1,0,0,0.114,0,0,False,-1,0.285,0.242,0.076,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000655,4347.56,flights,prepaid,500020,2026-01-04T07:03:00,agent_50,5,flights,6913.34,attr_3,flights,4347.56,attr_3,user_274,3839.94,flights,454,0,0.63,1,1,1,0.441,0,0,False,-1,0.246,0.723,0.63,AUTO_APPROVE,Low fraud-risk (0.25) and high intent-match confidence (0.72) — auto-approved.
txn_000656,6088.28,home,prepaid,50007,2026-01-12T13:47:00,agent_38,178,home,7827.86,attr_3,home,6088.28,attr_3,user_305,2266.74,home,1226,1,0.23,1,1,1,0.161,0,0,False,-1,0.221,0.723,0.23,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000657,4693.52,groceries,prepaid,500018,2026-01-11T13:06:00,agent_59,13,groceries,4085.22,attr_2,groceries,4693.52,attr_2,user_338,1226.18,flights,1169,1,0.62,1,0,1,0.186,1,0,False,-1,0.482,0.401,0.124,HOLD_FRAUD_REVIEW,Fraud-risk score 0.48 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000658,3889.26,fashion,prepaid,500018,2026-01-14T04:17:00,agent_13,136,fashion,4140.57,attr_2,fashion,3889.26,attr_2,user_414,4625.7,fashion,648,1,0.83,1,1,1,0.581,0,0,False,-1,0.189,0.723,0.83,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_000659,4063.81,fashion,COD,500018,2026-01-14T16:33:00,agent_17,204,fashion,4328.52,attr_1,fashion,4063.81,attr_1,user_71,1734.71,footwear,175,1,0.6,1,1,1,0.18,0,0,False,-1,0.195,0.723,0.12,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_000660,3323.82,groceries,COD,500014,2026-01-08T19:06:00,agent_1,343,groceries,4627.32,attr_3,groceries,3323.82,attr_3,user_9,4226.67,flights,658,1,0.18,1,1,1,0.054,0,0,False,-1,0.264,0.723,0.036,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000661,1087.58,groceries,COD,500012,2026-01-04T21:07:00,agent_32,6,groceries,1770.97,attr_3,groceries,1087.58,attr_3,user_129,5991.88,home,921,1,0.9,1,1,1,0.27,0,0,False,-1,0.336,0.723,0.18,HOLD_QUICK_VERIFY,"Fraud-risk score 0.34 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000662,3118.42,groceries,COD,500010,2026-01-06T10:09:00,agent_56,234,groceries,3338.03,attr_4,groceries,3118.42,attr_4,user_22,4843.12,groceries,1229,1,0.52,1,1,1,0.364,0,0,False,-1,0.285,0.723,0.52,HOLD_QUICK_VERIFY,"Fraud-risk score 0.29 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000663,2739.8,electronics,prepaid,50005,2026-01-03T11:37:00,agent_7,224,electronics,3994.75,attr_2,electronics,2739.8,attr_2,user_147,5118.14,electronics,1395,0,0.19,1,1,1,0.133,0,0,False,-1,0.272,0.723,0.19,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000664,673.53,flights,COD,50005,2026-01-12T02:54:00,agent_18,55,flights,750.32,attr_3,flights,673.53,attr_3,user_390,2825.68,flights,232,1,0.89,1,1,1,0.623,0,0,False,-1,0.198,0.723,0.89,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_000665,5957.82,flights,COD,500012,2026-01-14T17:47:00,agent_22,115,flights,6033.16,attr_2,flights,5957.82,attr_2,user_280,1254.29,flights,271,0,0.82,1,1,1,0.574,1,0,False,-1,0.504,0.723,0.82,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000666,1976.88,fashion,COD,50004,2026-01-14T01:22:00,agent_15,240,fashion,1263.49,attr_5,fashion,1976.88,attr_5,user_20,3769.79,fashion,829,1,0.29,1,0,1,0.203,0,0,False,-1,0.277,0.323,0.29,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000667,2179.66,fashion,COD,500014,2026-01-11T08:05:00,agent_7,321,fashion,2487.51,attr_1,fashion,2179.66,attr_1,user_466,2452.76,home,282,1,0.28,1,1,1,0.084,0,0,False,-1,0.211,0.723,0.056,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_000668,2538.74,groceries,COD,50001,2026-01-05T08:17:00,agent_46,155,groceries,2972.34,attr_4,groceries,2538.74,attr_4,user_402,931.94,groceries,1070,1,0.72,1,1,1,0.504,1,0,False,-1,0.345,0.723,0.72,HOLD_QUICK_VERIFY,"Fraud-risk score 0.34 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000669,9271.04,footwear,prepaid,50005,2026-01-10T19:32:00,agent_28,10,footwear,6494.65,attr_3,footwear,9271.04,attr_3,user_381,2989.57,footwear,913,1,0.9,1,0,1,0.63,0,0,False,-1,0.305,0.348,0.9,HOLD_QUICK_VERIFY,"Fraud-risk score 0.31 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000670,882.58,electronics,COD,50007,2026-01-08T13:56:00,agent_34,51,home,749.25,attr_1,electronics,882.58,attr_1,user_471,4322.56,footwear,687,1,0.82,0,0,1,0.246,0,0,False,-1,0.29,0.222,0.164,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.29 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.82) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_000671,1746.51,footwear,prepaid,50005,2026-01-12T23:07:00,agent_23,62,footwear,2223.33,attr_5,footwear,1746.51,attr_5,user_178,3365.53,footwear,100,1,0.24,1,1,1,0.168,0,0,False,-1,0.196,0.723,0.24,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_000672,4438.24,electronics,COD,50007,2026-01-02T10:42:00,agent_36,55,electronics,2843.14,attr_4,electronics,4438.24,attr_3,user_460,2716.43,electronics,375,1,0.68,1,0,0,0.476,0,0,False,-1,0.247,0.245,0.68,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.24), but this customer's history (preference-fit 0.68) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_000673,789.93,home,COD,50003,2026-01-09T13:41:00,agent_22,223,home,507.79,attr_5,home,789.93,attr_5,user_329,3398.59,home,1078,1,0.3,1,0,1,0.21,1,0,False,-1,0.494,0.324,0.3,HOLD_FRAUD_REVIEW,Fraud-risk score 0.49 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000674,5048.46,fashion,COD,500013,2026-01-06T09:40:00,agent_39,0,fashion,5130.98,attr_4,fashion,5048.46,attr_4,user_245,2572.85,footwear,1394,1,0.45,1,1,1,0.135,0,0,False,-1,0.449,0.723,0.09,HOLD_QUICK_VERIFY,"Fraud-risk score 0.45 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000675,10461.07,electronics,COD,50006,2026-01-14T00:45:00,agent_41,364,groceries,7777.94,attr_2,electronics,10461.07,attr_2,user_283,5712.21,groceries,742,0,0.22,0,0,1,0.066,1,0,False,-1,0.504,0.199,0.044,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000676,6107.0,home,COD,500017,2026-01-08T15:42:00,agent_53,339,home,7346.36,attr_4,home,6107.0,attr_4,user_136,2700.48,home,426,1,0.22,1,1,1,0.154,1,0,False,-1,0.501,0.723,0.22,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000677,2084.7,groceries,COD,50004,2026-01-10T21:09:00,agent_10,38,groceries,1384.83,attr_3,groceries,2084.7,attr_3,user_454,1929.54,home,917,1,0.56,1,0,1,0.168,0,0,False,-1,0.255,0.334,0.112,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000678,5265.71,electronics,COD,500017,2026-01-13T05:05:00,agent_8,503,electronics,6066.17,attr_2,electronics,5265.71,attr_2,user_356,4940.57,electronics,514,1,0.57,1,1,1,0.399,1,0,True,-1,0.527,0.723,0.57,HOLD_FRAUD_REVIEW,Fraud-risk score 0.53 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000679,7461.93,home,COD,50005,2026-01-06T14:30:00,agent_26,5,home,5646.6,attr_3,home,7461.93,attr_5,user_132,2869.4,fashion,1153,1,0.72,1,0,0,0.216,1,0,True,-1,0.449,0.283,0.144,HOLD_QUICK_VERIFY,"Fraud-risk score 0.45 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000680,6550.46,flights,COD,500020,2026-01-12T23:43:00,agent_27,345,flights,4388.52,attr_3,flights,6550.46,attr_4,user_335,3540.87,groceries,1447,1,0.74,1,0,0,0.222,0,1,False,-1,0.203,0.255,0.148,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.26) and doesn't align with this customer's history (preference-fit 0.15) — likely a mistaken purchase, held to prevent a probable return."
txn_000681,4182.73,footwear,prepaid,50002,2026-01-06T19:36:00,agent_4,57,footwear,6043.49,attr_2,footwear,4182.73,attr_2,user_173,1685.71,footwear,1404,1,0.41,1,1,1,0.287,0,0,False,-1,0.184,0.723,0.41,AUTO_APPROVE,Low fraud-risk (0.18) and high intent-match confidence (0.72) — auto-approved.
txn_000682,5343.16,electronics,COD,500018,2026-01-06T19:16:00,agent_7,36,electronics,7730.87,attr_3,electronics,5343.16,attr_3,user_494,5295.31,electronics,1435,1,0.08,1,1,1,0.056,0,0,False,-1,0.196,0.723,0.08,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_000683,7553.36,fashion,prepaid,500015,2026-01-05T07:46:00,agent_10,151,fashion,7003.38,attr_1,fashion,7553.36,attr_3,user_274,3741.21,fashion,363,1,0.37,1,0,0,0.259,0,0,False,-1,0.196,0.325,0.37,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.32) and doesn't align with this customer's history (preference-fit 0.37) — likely a mistaken purchase, held to prevent a probable return."
txn_000684,9153.59,footwear,prepaid,500018,2026-01-13T01:10:00,agent_3,20,footwear,6498.41,attr_4,footwear,9153.59,attr_4,user_222,2975.67,footwear,549,1,0.52,1,0,1,0.364,0,0,False,-1,0.187,0.351,0.52,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.35), but this customer's history (preference-fit 0.52) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_000685,1240.75,home,prepaid,500014,2026-01-08T15:27:00,agent_41,168,home,1078.92,attr_1,home,1240.75,attr_5,user_430,2233.65,home,342,1,0.79,1,0,0,0.553,0,0,False,-1,0.222,0.312,0.79,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.31), but this customer's history (preference-fit 0.79) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_000686,3034.45,flights,COD,500019,2026-01-03T08:50:00,agent_43,81,flights,2693.39,attr_2,flights,3034.45,attr_2,user_370,641.2,flights,1027,1,0.05,1,0,1,0.035,1,0,False,-1,0.26,0.405,0.05,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
